30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3.03282,3.03882,3.01634,2.98158,2.99443,2.97501,3.38315,30,7.56391,7.5311,30,30,30,30,30,30,30,30,7.53538,7.56264,30,3.36233,2.99704,2.98097,3.0061,2.99769,3.03609,3.03455,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2.3926,2.36291,2.35198,2.34803,2.32883,2.3474,2.31271,2.36667,2.65823,3.31524,3.29244,3.29323,3.2854,3.2821,3.28192,3.26739,3.26696,3.25065,3.25367,3.25356,3.25138,3.259,3.25335,3.27941,3.27003,3.27725,3.27875,2.64716,2.38567,2.33496,2.32009,2.3217,2.34124,2.35675,2.37601,2.37061,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2.24265,2.22394,2.18774,2.1951,2.18413,2.18659,2.15006,2.1695,2.50191,4.66057,4.65509,4.63539,4.63888,4.60646,4.60502,4.60679,4.57384,4.57839,4.57157,4.56462,4.56972,4.58915,4.56868,4.56364,4.57242,4.58466,4.59778,4.58423,4.62485,2.50525,2.1855,2.17398,2.17752,2.20039,2.19973,2.22505,2.21331,2.23298,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2.09707,2.07703,2.06893,2.06171,2.04523,2.03842,2.01891,2.02642,2.3866,2.40069,30,6.46314,6.42073,6.43115,6.42927,6.39314,6.36277,6.36457,6.36113,6.34845,6.35064,6.35821,6.34696,6.34828,6.34545,6.37112,6.35082,6.37335,6.37588,30,2.41073,2.38344,2.02999,2.04074,2.02251,2.05858,2.06501,2.08114,2.07312,2.08948,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.99992,1.97999,1.96211,1.95113,1.92928,1.91603,1.90672,1.90923,1.98627,2.28175,30,30,30,30,6.48299,6.46993,30,30,30,30,30,30,30,30,30,30,6.48387,6.47808,30,30,30,30,2.30873,2.01297,1.91993,1.91429,1.92574,1.96818,1.94259,1.95547,1.96954,2.01913,2.00814,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.86654,1.8623,1.84334,1.83668,1.82277,1.79977,1.80631,1.79758,1.8074,1.83707,2.1665,2.74897,30,30,30,30,6.3271,6.32454,30,30,30,30,30,30,30,30,30,30,6.33074,6.34767,30,30,30,30,2.75443,2.1686,1.85349,1.76713,1.8109,1.82158,1.80718,1.82859,1.84596,1.85913,1.85334,1.86872,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.7441,1.72052,1.71829,1.71513,1.71558,1.68713,1.71638,1.68847,1.67449,1.72651,2.05128,2.04552,30,30,30,30,30,6.21382,6.22894,30,30,30,30,30,30,30,30,30,30,6.20321,6.22682,30,30,30,30,30,2.05463,2.05848,1.73996,1.6819,1.67643,1.68125,1.69835,1.70491,1.71653,1.72749,1.7428,1.7512,1.75909,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.64966,1.62547,1.61967,1.61088,1.59527,1.57851,1.57452,1.5619,1.56289,1.54151,1.61091,1.93254,1.94411,2.53436,30,30,30,30,30,6.07588,6.09775,30,30,30,30,30,30,30,30,30,30,6.08263,6.08131,30,30,30,30,30,2.52852,1.9198,1.91834,1.62341,1.56894,1.56534,1.57374,1.55424,1.58861,1.60058,1.61462,1.60023,1.63042,1.65202,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.54914,1.54961,1.55157,1.5223,1.49751,1.49632,1.50737,1.47737,1.48247,1.45996,1.50598,1.85766,1.84323,2.3569,30,30,30,30,30,6.01821,5.99236,5.98265,30,30,30,30,30,30,30,30,30,30,5.99292,5.99074,6.02977,30,30,30,30,30,2.35709,1.84115,1.86728,1.53394,1.46505,1.47716,1.49072,1.50987,1.50881,1.51442,1.53019,1.53218,1.54297,1.55289,1.56357,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.4663,1.45957,1.44879,1.42473,1.42049,1.40684,1.39885,1.3941,1.38592,1.38089,1.36479,1.44788,1.76872,1.76314,1.73011,2.34039,30,30,30,30,30,5.9011,5.87995,5.88877,30,30,30,30,30,30,30,30,30,30,5.90817,5.89106,5.92639,30,30,30,30,30,2.34631,1.7677,1.74634,1.75128,1.44338,1.38345,1.38216,1.40129,1.39509,1.40361,1.41066,1.42183,1.44913,1.45452,1.46015,1.48165,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
