-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.27029,2.23817,2.23555,2.21188,2.20298,2.21241,2.19683,2.17409,2.58252,-1,-1,-1,-1,6.73461,6.71283,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.72928,6.72608,-1,-1,-1,2.56818,2.19447,2.18783,2.19517,2.206,2.21948,2.22606,2.24307,2.25613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.14669,2.12149,2.1018,2.10486,2.09514,2.07404,2.07283,2.05613,2.14767,2.78739,-1,-1,-1,6.61433,6.60258,6.5807,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.59857,6.59533,-1,-1,-1,2.85545,2.59463,2.05752,2.05652,2.07749,2.08064,2.09629,2.09578,2.10947,2.12752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.06398,2.04447,2.02739,2.02181,2.00651,1.99911,1.98469,1.9761,2.00088,2.3799,-1,-1,-1,-1,6.53826,6.53309,6.51305,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.52479,6.53791,-1,-1,-1,-1,2.35674,1.99442,1.97813,1.97383,1.98672,1.9994,2.00173,2.02494,2.03056,2.04094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.00723,1.98923,1.97431,1.95342,1.943,1.94847,1.92649,1.92101,1.99976,2.30289,-1,-1,-1,-1,6.48125,6.46622,6.49962,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.46275,6.46078,-1,-1,-1,-1,2.29027,2.0044,1.92244,1.91708,1.92996,1.93407,1.94928,1.96605,1.96729,1.9862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.97456,1.94447,1.9419,1.93008,1.92918,1.89938,1.8901,1.89183,1.87766,1.9985,2.25239,-1,-1,-1,-1,6.44737,6.43211,6.51062,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.43802,6.44354,-1,-1,-1,-1,2.25025,2.00697,1.87306,1.88164,1.88085,1.88408,1.90362,1.91658,1.92809,1.93795,1.95142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.025194,1.90347,1.90343,1.88078,1.87064,1.85035,1.84717,1.8492,1.83176,1.87974,2.21078,2.1988,-1,-1,-1,-1,6.39747,6.38776,1.50792,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.37727,6.39161,-1,-1,-1,-1,2.18333,2.18471,1.84595,1.81691,1.83847,1.83498,1.85656,1.86436,1.87752,1.88954,1.88816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87684,1.85981,1.84987,1.84203,1.81693,1.81996,1.80235,1.80374,1.7943,1.85798,2.17729,2.73349,-1,-1,-1,-1,6.34767,6.33772,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.32172,6.34072,6.34743,-1,-1,-1,-1,2.16467,1.8453,1.78794,1.78288,1.80807,1.81027,1.82311,1.83212,1.83972,1.85796,1.86961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.84135,1.81988,1.82094,1.79998,1.77608,1.77689,1.77375,1.77499,1.74545,1.86484,2.12898,-1,-1,-1,-1,-1,6.32856,6.30353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.30549,6.31405,6.32785,-1,-1,-1,-1,2.11264,1.83451,1.74425,1.75827,1.75337,1.76435,1.77966,1.79947,1.79697,1.80715,1.82233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.78459,1.7673,1.74727,1.74865,1.73649,1.72068,1.7069,1.69439,1.68224,1.73856,2.08881,2.073,-1,-1,-1,-1,-1,6.24251,6.23355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.22163,6.22796,6.24178,-1,-1,-1,-1,2.05642,2.07009,1.70526,1.68497,1.68422,1.69834,1.70593,1.72748,1.73765,1.73467,1.75785,1.76738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.7531,1.73845,1.72844,1.71026,1.69722,1.68773,1.67917,1.66528,1.65479,1.65592,1.74237,2.04189,2.20051,-1,-1,-1,-1,-1,6.20838,6.20982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.19011,6.20196,6.21958,-1,-1,-1,-1,2.01389,2.02679,1.71119,1.6415,1.64263,1.65906,1.66305,1.67674,1.693,1.70016,1.7131,1.72151,1.74792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
