-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.03689,3.0322,3.01253,3.00516,2.95998,2.97248,3.36261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.35471,2.97859,3.00275,3.01152,2.99764,3.02909,3.01079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.62982,2.61949,2.61571,2.62105,2.58375,2.57637,2.61851,2.96788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.93304,2.62167,2.57346,2.60016,2.60642,2.60942,2.62519,2.62721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.20279,2.20287,2.17716,2.15828,2.1621,2.15881,2.15717,2.16525,2.53808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.52414,2.18161,2.14517,2.12584,2.15136,2.16156,2.18299,2.20619,2.21173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.80365,1.79542,1.79671,1.76545,1.76825,1.73914,1.72692,1.72583,1.7244,1.71683,1.85158,2.11866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.10478,2.11481,1.73752,1.72292,1.73052,1.73548,1.74337,1.7353,1.76524,1.78576,1.79793,1.81508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43062,1.40582,1.4025,1.37679,1.39031,1.35393,1.33854,1.33798,1.33847,1.32589,1.2919,1.29653,1.35787,1.44358,1.69168,1.68396,2.19197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.20107,1.66353,1.68346,1.69541,1.37983,1.29507,1.32176,1.31431,1.32635,1.34171,1.3485,1.37731,1.36101,1.39276,1.40272,1.4169,1.43532,-1,-1,-1,-1,-1,-1,-1,-1,-1
1.07779,1.05767,1.04989,1.02214,1.02004,1.01918,0.997065,0.996358,0.968843,0.96642,0.943638,0.964598,0.925893,0.952431,1.00102,1.04044,1.34223,1.32647,1.32066,1.31174,1.64066,1.71403,1.81079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.84275,1.73224,1.6514,1.30324,1.33456,1.32591,1.31366,1.0538,1.00354,0.961605,0.957007,0.942425,0.954155,0.964097,0.979763,0.975112,0.989953,0.990854,1.03545,1.01787,1.0407,1.05254,1.07327
1.49027,1.5173,1.56233,1.5871,1.63338,1.68236,1.70662,1.76023,1.80377,1.85357,1.90941,1.97585,2.04479,2.12709,2.18194,2.26968,2.3683,2.41906,2.39434,2.38305,2.37939,2.35706,2.24546,2.23736,2.23822,2.21862,2.22979,2.20311,2.20891,2.18545,2.2707,2.24986,2.22196,2.23247,2.22599,2.24064,2.21193,2.2243,2.21143,2.21203,2.21169,2.22569,2.21265,2.21684,2.21425,2.21921,2.22211,2.23348,2.23167,2.2487,2.22964,2.25672,2.22333,2.19241,2.21739,2.20872,2.24179,2.23934,2.24898,2.26618,2.33277,2.37387,2.39495,2.40957,2.40815,2.36873,2.30485,2.21734,2.14171,2.0609,2.01109,1.96694,1.90099,1.84692,1.79443,1.74549,1.69806,1.68582,1.61426,1.60125
1.55485,1.5771,1.64987,1.65862,1.70731,1.74687,1.78578,1.82216,1.88539,1.93992,2.01072,2.07321,2.14892,2.23,2.31573,2.39761,2.49441,2.59175,2.73753,2.85377,3.00019,3.14915,3.32709,3.53839,3.76363,4.00802,4.30923,4.64862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.78379,4.42368,4.10185,3.8359,3.60128,3.38543,3.20978,3.04415,2.87647,2.76728,2.66165,2.53303,2.41813,2.33109,2.25572,2.17554,2.0927,2.02739,1.98057,1.92146,1.87056,1.80433,1.74947,1.70729,1.66323,1.63677,1.59082,1.55307,1.52901
1.6344,1.68682,1.71171,1.74331,1.8136,1.85616,1.9074,1.95424,2.00783,2.07597,2.13754,2.20885,2.28571,2.36544,2.46789,2.57308,2.67861,2.7945,2.92764,3.08194,3.23821,3.41796,3.6246,3.8678,4.14244,4.43744,4.44883,4.45,4.43107,4.40656,4.40469,4.40486,4.38424,4.35923,4.3522,4.35886,4.36519,4.36721,4.37024,4.37396,4.35995,4.36656,4.38901,4.38786,4.38202,4.4222,4.40402,4.40621,4.43544,4.46852,4.47262,4.29311,3.9937,3.73149,3.50815,3.29484,3.12461,2.94288,2.80253,2.67263,2.54251,2.4591,2.36834,2.25829,2.18771,2.12011,2.02962,1.97906,1.90164,1.87602,1.79672,1.74445,1.72035,1.664,1.63612,1.57517,1.5644,1.52035,1.49391,1.44899
1.57376,1.61154,1.67225,1.70749,1.7363,1.76921,1.83793,1.86377,1.94462,2.01295,2.0613,2.13533,2.21354,2.27024,2.3653,2.46985,2.55612,2.66516,2.78086,2.92747,3.08741,3.22507,3.43165,3.65467,3.77009,3.76069,3.73477,3.70937,3.70268,3.68289,3.68745,3.66863,3.66683,3.65969,3.67568,3.65101,3.6621,3.63776,3.64509,3.65399,3.64156,3.65522,3.65027,3.65671,3.65951,3.66296,3.6859,3.68473,3.68374,3.70643,3.70044,3.74198,3.76376,3.78105,3.70259,3.50256,3.27997,3.11308,2.96583,2.81704,2.68005,2.59859,2.4785,2.39517,2.29017,2.20378,2.11979,2.05295,1.98569,1.9374,1.87797,1.83597,1.77608,1.74344,1.68686,1.64716,1.60095,1.56429,1.53999,1.50949
