30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2.7849,2.77776,2.75615,2.75987,2.747,2.74309,3.10745,30,7.30398,7.31299,30,30,30,30,30,30,30,30,7.30961,7.32673,30,30,30,2.8539,2.75611,2.78395,2.79135,2.79627,2.80639,2.82755,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2.24225,2.2043,2.20029,2.17829,2.16896,2.16491,2.15708,2.1626,3.03291,30,30,6.70544,6.70794,6.71202,30,30,30,30,30,30,30,30,30,6.69787,6.72253,30,30,30,3.25315,2.98063,2.24748,2.17443,2.18319,2.18261,2.21537,2.20672,2.23999,2.22715,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.97429,1.97016,1.93226,1.95289,1.9463,1.9404,1.92709,1.91399,1.90259,2.03493,2.26872,30,30,6.48454,6.47114,6.45508,30,30,30,30,30,30,30,30,30,6.46494,6.47768,30,30,30,30,30,2.31795,2.33556,2.00162,1.95129,1.94784,1.95601,1.9595,1.98109,1.99805,2.00194,1.99681,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.60034,1.60169,1.58013,1.57833,1.55501,1.55227,1.52417,1.52364,1.52616,1.49685,1.5103,2.2569,2.3759,30,30,30,30,6.05129,6.0492,30,30,30,30,30,30,30,30,30,30,6.24536,6.03653,6.06494,30,30,30,30,30,30,2.45595,2.31562,2.28479,2.29351,1.61302,1.54106,1.55948,1.57898,1.57247,1.5989,1.59567,1.60678,1.62071,1.64031,1.65587,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.24735,1.23807,1.22035,1.22808,1.21333,1.19692,1.18321,1.17847,1.1581,1.15493,1.13362,1.17393,1.14796,1.12578,1.22101,1.54718,1.51166,1.52953,30,30,30,30,30,30,5.67655,5.65485,30,30,30,30,30,30,30,30,30,30,30,5.68719,5.67166,5.71543,30,30,30,30,30,30,30,30,2.0942,2.01464,1.92414,1.94292,1.9651,1.95111,1.31726,1.26926,1.21213,1.19614,1.21073,1.19711,1.22254,1.24329,1.28355,1.27934,1.27922,1.31887,1.3146,1.3493,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.23329,1.24779,1.21874,1.19498,1.17883,1.16416,1.12799,1.12366,1.11384,1.06118,1.02873,1.00596,1.0056,1.01428,0.997752,0.984092,0.993596,0.973589,0.9483,0.942531,0.927727,0.938959,0.917887,0.937943,0.912057,0.951024,0.951212,0.932928,0.922503,0.928991,0.919472,0.922195,0.908127,0.908319,0.899901,0.91156,0.91024,0.900414,0.914087,0.901363,2.42562,2.42876,2.43518,2.43386,2.42124,2.42343,2.42648,2.43304,2.42962,2.44218,2.45166,2.43975,2.44726,2.47042,2.4679,2.48267,2.47413,2.48753,2.50022,2.50909,2.52419,2.53943,2.56285,2.56336,2.58902,2.60533,2.60088,1.42799,1.3615,1.318,1.29982,1.3443,1.32576,1.36147,1.38326,1.37653,1.05135,1.06302,1.06349,1.10362,1.10727,1.13348,1.13457,1.16967,1.1756,1.19753,1.20865,1.23204,1.58157,1.57518,1.52887,1.52218,1.47141,1.46609,1.41154,1.41109,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1.09976,1.1197,1.11593,1.13594,1.145,1.17306,1.16404,1.19346,1.2084,1.23908,1.25083,1.28042,1.31454,1.34568,1.3386,1.38424,1.41446,1.44265,1.45468,1.50396,1.54292,1.57032,1.62751,1.66072,1.70401,1.7641,1.79778,1.86902,1.94153,1.99155,2.07077,2.14701,2.23066,2.31717,2.42005,2.54089,2.65708,2.79629,2.95633,3.10497,3.29633,3.52265,3.77373,4.05603,4.41609,4.8173,5.29518,5.74126,5.71425,5.70754,5.6856,5.67422,5.67064,5.68485,5.65499,5.64742,5.66877,5.65503,5.67222,5.66789,5.67023,5.70814,5.6919,5.70622,5.70843,5.73968,5.75798,5.45614,5.02074,4.65855,4.33609,4.05244,3.80865,3.60127,3.39123,3.24636,3.06364,2.94606,2.81512,2.71499,2.58727,2.49258,2.40429,2.32892,2.2407,2.1782,2.11712,2.0505,2.00367,1.93157,1.87789,1.86255,1.81012,1.752,1.74619,1.68159,1.64672,1.59594,1.57616,1.55704,1.54514,1.50432,1.46526,1.44401,1.42267,1.41323,1.37671,1.37926,1.34447,1.34254,1.30953,1.30673,1.28655,1.25592,1.25434,1.25208,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0.972978,0.980751,0.99924,0.984435,0.993608,0.986164,1.01512,1.03162,1.02335,1.04875,1.02598,1.04419,1.06756,1.07229,1.09017,1.09317,1.10427,1.11793,1.13286,1.13718,1.16675,1.17539,1.19326,1.22269,1.23915,1.2411,1.26899,1.27035,1.31616,1.34189,1.36353,1.40396,1.41651,1.45232,1.4817,1.51273,1.56764,1.58395,1.61764,1.6471,1.71277,1.76402,1.82184,1.86788,1.91259,1.97944,2.05796,2.13016,2.22058,2.30582,2.40119,2.5062,2.61965,2.74601,2.90906,3.04869,3.21043,3.38281,3.64967,3.90693,4.18043,4.54646,4.98132,5.47981,5.49218,5.48503,5.48012,5.48528,5.45772,5.44805,5.46173,5.42939,5.4579,5.4398,5.45078,5.46283,5.45951,5.45456,5.46905,5.48905,5.49202,5.51209,5.51509,5.54907,5.32694,4.87241,4.49605,4.22123,3.928,3.68861,3.49345,3.3078,3.14511,3.00865,2.85982,2.74342,2.61566,2.53146,2.4217,2.35244,2.25093,2.18093,2.13049,2.0533,2.00775,1.93704,1.89425,1.81291,1.81828,1.7659,1.69127,1.68599,1.63011,1.61343,1.56105,1.54647,1.50982,1.48989,1.47248,1.4365,1.38603,1.39668,1.37336,1.32784,1.33567,1.31319,1.29726,1.27904,1.26987,1.23427,1.24073,1.22095,1.20937,1.20569,1.19422,1.17113,1.16364,1.17479,1.15364,1.14007,1.13437,1.13352,1.1087,1.11643,1.09079,1.08617,1.09943,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0.964802,0.975651,0.951421,0.971036,0.963448,0.958204,0.966231,0.964632,0.992108,0.979682,0.987752,0.983398,0.993288,0.98916,1.00033,0.997817,0.989707,1.01207,1.0131,1.02634,1.02806,1.03369,1.05613,1.0723,1.05975,1.07511,1.09271,1.09957,1.10241,1.13018,1.11906,1.13715,1.1607,1.17274,1.17713,1.19725,1.21732,1.2232,1.25168,1.28136,1.29023,1.3023,1.32717,1.33852,1.37752,1.39478,1.41881,1.45949,1.49243,1.52788,1.55958,1.57918,1.62185,1.65957,1.70801,1.75364,1.81333,1.87199,1.91129,1.98605,2.05513,2.12292,2.19295,2.27117,2.34996,2.46965,2.56051,2.66857,2.79234,2.92907,3.11304,3.27567,3.47712,3.70948,3.95703,4.27522,4.42132,4.39889,4.38229,4.36923,4.35381,4.3455,4.33784,4.33693,4.33275,4.30545,4.28685,4.31311,4.29549,4.3041,4.31965,4.33848,4.33348,4.31651,4.35043,4.33106,4.35852,4.37924,4.3725,4.38366,4.43448,4.41643,4.16446,3.87823,3.62712,3.44397,3.25235,3.10261,2.94655,2.8185,2.70251,2.57556,2.47618,2.39121,2.32194,2.22937,2.14232,2.05985,2.01222,1.94363,1.90981,1.8619,1.78868,1.75927,1.70763,1.68618,1.62134,1.60188,1.55863,1.5403,1.52029,1.47543,1.45134,1.4192,1.39527,1.38448,1.36952,1.34896,1.31092,1.31274,1.29905,1.26762,1.25643,1.22886,1.24232,1.21319,1.18712,1.16791,1.15966,1.15847,1.13755,1.12886,1.12936,1.12249,1.11863,1.08854,1.09585,1.10043,1.08749,1.07857,1.06669,1.0722,1.05381,1.05545,1.04528,1.03891,1.02411,1.03359,1.03384,1.03456,1.01822,1.02961,1.02389,1.02,1.01719,1.00667,30,30,30,30
0.976353,0.987996,0.970396,0.975662,0.968713,0.996891,0.991355,0.97896,0.990305,0.985676,1.00005,0.998604,1.01605,1.0236,1.00503,1.02341,1.03618,1.02353,1.02984,1.05319,1.07062,1.04759,1.08213,1.08998,1.07828,1.08997,1.10173,1.12195,1.14373,1.14104,1.16828,1.17505,1.17465,1.19849,1.20583,1.23151,1.24707,1.24898,1.29736,1.29881,1.31717,1.35328,1.37547,1.39341,1.40585,1.43618,1.46462,1.50003,1.51454,1.55973,1.58243,1.62268,1.66342,1.72763,1.77072,1.81821,1.87025,1.92423,1.95549,2.04582,2.12,2.1756,2.26369,2.34948,2.44626,2.55594,2.67466,2.78984,2.90355,3.0628,3.23298,3.43774,3.65149,3.77087,3.76267,3.72785,3.71548,3.71263,3.69749,3.68554,3.68416,3.67446,3.67923,3.65582,3.64634,3.6463,3.64993,3.65276,3.64975,3.6509,3.66177,3.65036,3.64944,3.66505,3.65467,3.66398,3.69667,3.6982,3.72077,3.74122,3.74561,3.77204,3.77767,3.70601,3.4824,3.28889,3.14147,2.96583,2.82087,2.70288,2.5954,2.5128,2.39387,2.30836,2.22715,2.15558,2.09388,2.00326,1.94978,1.90419,1.85081,1.78557,1.74648,1.71286,1.66359,1.63478,1.59527,1.55174,1.55612,1.49051,1.4635,1.44718,1.38829,1.40866,1.35484,1.33878,1.30893,1.30005,1.29434,1.27253,1.25494,1.22509,1.20339,1.22128,1.21155,1.18074,1.18335,1.13861,1.13299,1.14917,1.12118,1.10971,1.08384,1.10629,1.08024,1.07227,1.07492,1.06668,1.06736,1.07378,1.03026,1.04118,1.04428,1.02733,1.01662,1.0176,0.998975,1.00556,1.01476,1.01597,0.997746,0.998708,0.994397,1.00778,0.997132,0.990629,0.985795,0.988558,0.992152,0.975624
